id,catalogLevelId,subjectName,period,coverageStatus,units,moduleIndexCount,lessonsActivities,objectives,competencies,officialSource,structuredContent,themes,missingReason,applicability,expectedBasis,documentaryUsable,assessmentGuidance,locators,validatedFor
"annual-scope-v1-en-primary-4-vocational-studies","en-primary-4","Vocational Studies","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minedub-en-primary-2"",""url"":""https://www.minedub.cm/download/350/archives/5850/02-program-level-two-2019.pdf"",""version"":""1921b9d044f23849c1532f403021e0a8d23a46123d4b225b8b083b827e3fdd1c""}]","[""annual-gap-v1-en-primary-4-subject-5""]","[""Production"",""Home management"",""Collaboration""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX","true","[]","[""PDF 32 — introduction/attentes disciplinaires du niveau 2; objectifs communs au niveau, pas une attribution des cellules de l’autre classe""]",""
"annual-scope-v1-en-primary-4-arts","en-primary-4","Arts","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minedub-en-primary-2"",""url"":""https://www.minedub.cm/download/350/archives/5850/02-program-level-two-2019.pdf"",""version"":""1921b9d044f23849c1532f403021e0a8d23a46123d4b225b8b083b827e3fdd1c""}]","[""annual-gap-v1-en-primary-4-subject-6""]","[""Visual arts"",""Performing arts""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX","true","[]","[""PDF 33 — introduction/attentes disciplinaires du niveau 2; objectifs communs au niveau, pas une attribution des cellules de l’autre classe""]",""
"annual-scope-v1-en-primary-4-physical-education-and-sports","en-primary-4","Physical Education and Sports","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minedub-en-primary-2"",""url"":""https://www.minedub.cm/download/350/archives/5850/02-program-level-two-2019.pdf"",""version"":""1921b9d044f23849c1532f403021e0a8d23a46123d4b225b8b083b827e3fdd1c""}]","[""annual-gap-v1-en-primary-4-subject-7""]","[""Body awareness"",""Movement"",""Cooperation""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX","true","[]","[""PDF 35 — introduction/attentes disciplinaires du niveau 2; objectifs communs au niveau, pas une attribution des cellules de l’autre classe""]",""
"annual-scope-v1-en-primary-4-national-languages-and-cultures","en-primary-4","National Languages and Cultures","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minedub-en-primary-2"",""url"":""https://www.minedub.cm/download/350/archives/5850/02-program-level-two-2019.pdf"",""version"":""1921b9d044f23849c1532f403021e0a8d23a46123d4b225b8b083b827e3fdd1c""}]","[""annual-gap-v1-en-primary-4-subject-8""]","[""Oral communication"",""Reading and writing"",""Songs and cultural scenes""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX","true","[]","[""PDF 36 — introduction/attentes disciplinaires du niveau 2; objectifs communs au niveau, pas une attribution des cellules de l’autre classe""]",""
"annual-scope-v1-en-primary-4-information-and-communication-technologies","en-primary-4","Information and Communication Technologies","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minedub-en-primary-2"",""url"":""https://www.minedub.cm/download/350/archives/5850/02-program-level-two-2019.pdf"",""version"":""1921b9d044f23849c1532f403021e0a8d23a46123d4b225b8b083b827e3fdd1c""}]","[""annual-gap-v1-en-primary-4-subject-9""]","[""Equipment"",""Productivity tools"",""Safety"",""Computational thinking""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX","true","[]","[""PDF 38 — introduction/attentes disciplinaires du niveau 2; objectifs communs au niveau, pas une attribution des cellules de l’autre classe""]",""
"annual-scope-v1-en-primary-5-english-language-and-literature","en-primary-5","English Language and Literature","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minedub-en-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5849/03-program-level-three-2019.pdf"",""version"":""3d9828312e9e4832cfdf3beb5f79bd0b2fc0bd1a2722c2f0eb5853c6946994bc""}]","[""annual-gap-v1-en-primary-5-subject-0""]","[""Listening and speaking"",""Reading"",""Writing""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX","true","[]","[""PDF 25 — introduction/attentes disciplinaires du niveau 3; objectifs communs au niveau, pas une attribution des cellules de l’autre classe""]",""
"annual-scope-v1-en-primary-5-mathematics","en-primary-5","Mathematics","YEAR","PARTIAL_BLOCKING","5","0","0","5","5","[{""id"":""minedub-en-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5849/03-program-level-three-2019.pdf"",""version"":""3d9828312e9e4832cfdf3beb5f79bd0b2fc0bd1a2722c2f0eb5853c6946994bc""}]","[""annual-math-v1-en-primary-5-1"",""annual-math-v1-en-primary-5-2"",""annual-math-v1-en-primary-5-3"",""annual-math-v1-en-primary-5-4"",""annual-math-v1-en-primary-5-5""]","[""Sets and logic"",""Numbers and operations"",""Measurement and size"",""Geometry and space"",""Graphs and statistics""]","Extraits annuels et objectifs documentés ; totalité des cellules et leçons non structurée. Anomalies exclues explicitement.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX","true","[]","[""PDF 50 — Table 21, Class 5"",""PDF 50 — Table 21, Class 5"",""PDF 51 — Table 21, Class 5"",""PDF 52 — Table 21, Class 5"",""PDF 52 — Table 21, Class 5""]",""
"annual-scope-v1-en-primary-5-science-and-technology","en-primary-5","Science and Technology","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minedub-en-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5849/03-program-level-three-2019.pdf"",""version"":""3d9828312e9e4832cfdf3beb5f79bd0b2fc0bd1a2722c2f0eb5853c6946994bc""}]","[""annual-gap-v1-en-primary-5-subject-2""]","[""Health"",""Environment"",""Technology""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX","true","[]","[""PDF 28 — introduction/attentes disciplinaires du niveau 3; objectifs communs au niveau, pas une attribution des cellules de l’autre classe""]",""
"annual-scope-v1-en-primary-5-francais","en-primary-5","Français","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minedub-en-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5849/03-program-level-three-2019.pdf"",""version"":""3d9828312e9e4832cfdf3beb5f79bd0b2fc0bd1a2722c2f0eb5853c6946994bc""}]","[""annual-gap-v1-en-primary-5-subject-3""]","[""Compréhension orale"",""Expression orale"",""Lecture"",""Production écrite""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX","true","[]","[""PDF 29 — introduction/attentes disciplinaires du niveau 3; objectifs communs au niveau, pas une attribution des cellules de l’autre classe""]",""
"annual-scope-v1-en-primary-5-social-studies","en-primary-5","Social Studies","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minedub-en-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5849/03-program-level-three-2019.pdf"",""version"":""3d9828312e9e4832cfdf3beb5f79bd0b2fc0bd1a2722c2f0eb5853c6946994bc""}]","[""annual-gap-v1-en-primary-5-subject-4""]","[""Citizenship"",""Human activities"",""Harmonious living""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX","true","[]","[""PDF 30 — introduction/attentes disciplinaires du niveau 3; objectifs communs au niveau, pas une attribution des cellules de l’autre classe""]",""
"annual-scope-v1-en-primary-5-vocational-studies","en-primary-5","Vocational Studies","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minedub-en-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5849/03-program-level-three-2019.pdf"",""version"":""3d9828312e9e4832cfdf3beb5f79bd0b2fc0bd1a2722c2f0eb5853c6946994bc""}]","[""annual-gap-v1-en-primary-5-subject-5""]","[""Production"",""Home management"",""Collaboration""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX","true","[]","[""PDF 32 — introduction/attentes disciplinaires du niveau 3; objectifs communs au niveau, pas une attribution des cellules de l’autre classe""]",""
"annual-scope-v1-en-primary-5-arts","en-primary-5","Arts","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minedub-en-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5849/03-program-level-three-2019.pdf"",""version"":""3d9828312e9e4832cfdf3beb5f79bd0b2fc0bd1a2722c2f0eb5853c6946994bc""}]","[""annual-gap-v1-en-primary-5-subject-6""]","[""Visual arts"",""Performing arts""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX","true","[]","[""PDF 33 — introduction/attentes disciplinaires du niveau 3; objectifs communs au niveau, pas une attribution des cellules de l’autre classe""]",""
"annual-scope-v1-en-primary-5-physical-education-and-sports","en-primary-5","Physical Education and Sports","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minedub-en-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5849/03-program-level-three-2019.pdf"",""version"":""3d9828312e9e4832cfdf3beb5f79bd0b2fc0bd1a2722c2f0eb5853c6946994bc""}]","[""annual-gap-v1-en-primary-5-subject-7""]","[""Body awareness"",""Movement"",""Cooperation""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX","true","[]","[""PDF 35 — introduction/attentes disciplinaires du niveau 3; objectifs communs au niveau, pas une attribution des cellules de l’autre classe""]",""
"annual-scope-v1-en-primary-5-national-languages-and-cultures","en-primary-5","National Languages and Cultures","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minedub-en-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5849/03-program-level-three-2019.pdf"",""version"":""3d9828312e9e4832cfdf3beb5f79bd0b2fc0bd1a2722c2f0eb5853c6946994bc""}]","[""annual-gap-v1-en-primary-5-subject-8""]","[""Oral communication"",""Reading and writing"",""Songs and cultural scenes""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX","true","[]","[""PDF 36 — introduction/attentes disciplinaires du niveau 3; objectifs communs au niveau, pas une attribution des cellules de l’autre classe""]",""
"annual-scope-v1-en-primary-5-information-and-communication-technologies","en-primary-5","Information and Communication Technologies","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minedub-en-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5849/03-program-level-three-2019.pdf"",""version"":""3d9828312e9e4832cfdf3beb5f79bd0b2fc0bd1a2722c2f0eb5853c6946994bc""}]","[""annual-gap-v1-en-primary-5-subject-9""]","[""Equipment"",""Productivity tools"",""Safety"",""Computational thinking""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX","true","[]","[""PDF 38 — introduction/attentes disciplinaires du niveau 3; objectifs communs au niveau, pas une attribution des cellules de l’autre classe""]",""
"annual-scope-v1-en-primary-6-english-language-and-literature","en-primary-6","English Language and Literature","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minedub-en-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5849/03-program-level-three-2019.pdf"",""version"":""3d9828312e9e4832cfdf3beb5f79bd0b2fc0bd1a2722c2f0eb5853c6946994bc""}]","[""annual-gap-v1-en-primary-6-subject-0""]","[""Listening and speaking"",""Reading"",""Writing""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX","true","[]","[""PDF 25 — introduction/attentes disciplinaires du niveau 3; objectifs communs au niveau, pas une attribution des cellules de l’autre classe""]",""
"annual-scope-v1-en-primary-6-mathematics","en-primary-6","Mathematics","YEAR","PARTIAL_BLOCKING","5","0","0","5","5","[{""id"":""minedub-en-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5849/03-program-level-three-2019.pdf"",""version"":""3d9828312e9e4832cfdf3beb5f79bd0b2fc0bd1a2722c2f0eb5853c6946994bc""}]","[""annual-math-v1-en-primary-6-1"",""annual-math-v1-en-primary-6-2"",""annual-math-v1-en-primary-6-3"",""annual-math-v1-en-primary-6-4"",""annual-math-v1-en-primary-6-5""]","[""Sets and logic"",""Numbers and operations"",""Measurement and size"",""Geometry and space"",""Graphs and statistics""]","Extraits annuels et objectifs documentés ; totalité des cellules et leçons non structurée. Anomalies exclues explicitement.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX","true","[]","[""PDF 50 — Table 21, Class 6"",""PDF 51 — Table 21, Class 6"",""PDF 51 — Table 21, Class 6"",""PDF 52 — Table 21, Class 6"",""PDF 52 — Table 21, Class 6""]",""
"annual-scope-v1-en-primary-6-science-and-technology","en-primary-6","Science and Technology","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minedub-en-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5849/03-program-level-three-2019.pdf"",""version"":""3d9828312e9e4832cfdf3beb5f79bd0b2fc0bd1a2722c2f0eb5853c6946994bc""}]","[""annual-gap-v1-en-primary-6-subject-2""]","[""Health"",""Environment"",""Technology""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX","true","[]","[""PDF 28 — introduction/attentes disciplinaires du niveau 3; objectifs communs au niveau, pas une attribution des cellules de l’autre classe""]",""
"annual-scope-v1-en-primary-6-francais","en-primary-6","Français","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minedub-en-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5849/03-program-level-three-2019.pdf"",""version"":""3d9828312e9e4832cfdf3beb5f79bd0b2fc0bd1a2722c2f0eb5853c6946994bc""}]","[""annual-gap-v1-en-primary-6-subject-3""]","[""Compréhension orale"",""Expression orale"",""Lecture"",""Production écrite""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX","true","[]","[""PDF 29 — introduction/attentes disciplinaires du niveau 3; objectifs communs au niveau, pas une attribution des cellules de l’autre classe""]",""
"annual-scope-v1-en-primary-6-social-studies","en-primary-6","Social Studies","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minedub-en-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5849/03-program-level-three-2019.pdf"",""version"":""3d9828312e9e4832cfdf3beb5f79bd0b2fc0bd1a2722c2f0eb5853c6946994bc""}]","[""annual-gap-v1-en-primary-6-subject-4""]","[""Citizenship"",""Human activities"",""Harmonious living""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX","true","[]","[""PDF 30 — introduction/attentes disciplinaires du niveau 3; objectifs communs au niveau, pas une attribution des cellules de l’autre classe""]",""
"annual-scope-v1-en-primary-6-vocational-studies","en-primary-6","Vocational Studies","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minedub-en-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5849/03-program-level-three-2019.pdf"",""version"":""3d9828312e9e4832cfdf3beb5f79bd0b2fc0bd1a2722c2f0eb5853c6946994bc""}]","[""annual-gap-v1-en-primary-6-subject-5""]","[""Production"",""Home management"",""Collaboration""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX","true","[]","[""PDF 32 — introduction/attentes disciplinaires du niveau 3; objectifs communs au niveau, pas une attribution des cellules de l’autre classe""]",""
