id,catalogLevelId,subjectName,period,coverageStatus,units,moduleIndexCount,lessonsActivities,objectives,competencies,officialSource,structuredContent,themes,missingReason,applicability,expectedBasis
"annual-scope-v1-en-primary-6-mathematics","en-primary-6","Mathematics","YEAR","PARTIAL","5","0","0","5","5","[{""id"":""minedub-en-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5849/03-program-level-three-2019.pdf"",""version"":""3d9828312e9e4832cfdf3beb5f79bd0b2fc0bd1a2722c2f0eb5853c6946994bc""}]","[""annual-math-v1-en-primary-6-1"",""annual-math-v1-en-primary-6-2"",""annual-math-v1-en-primary-6-3"",""annual-math-v1-en-primary-6-4"",""annual-math-v1-en-primary-6-5""]","[""Sets and logic"",""Numbers and operations"",""Measurement and size"",""Geometry and space"",""Graphs and statistics""]","Extraits annuels et objectifs documentés ; totalité des cellules et leçons non structurée. Anomalies exclues explicitement.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX"
"annual-scope-v1-en-primary-6-science-and-technology","en-primary-6","Science and Technology","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minedub-en-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5849/03-program-level-three-2019.pdf"",""version"":""3d9828312e9e4832cfdf3beb5f79bd0b2fc0bd1a2722c2f0eb5853c6946994bc""}]","[""annual-gap-v1-en-primary-6-subject-2""]","[""Health"",""Environment"",""Technology""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX"
"annual-scope-v1-en-primary-6-francais","en-primary-6","Français","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minedub-en-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5849/03-program-level-three-2019.pdf"",""version"":""3d9828312e9e4832cfdf3beb5f79bd0b2fc0bd1a2722c2f0eb5853c6946994bc""}]","[""annual-gap-v1-en-primary-6-subject-3""]","[""Compréhension orale"",""Expression orale"",""Lecture"",""Production écrite""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX"
"annual-scope-v1-en-primary-6-social-studies","en-primary-6","Social Studies","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minedub-en-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5849/03-program-level-three-2019.pdf"",""version"":""3d9828312e9e4832cfdf3beb5f79bd0b2fc0bd1a2722c2f0eb5853c6946994bc""}]","[""annual-gap-v1-en-primary-6-subject-4""]","[""Citizenship"",""Human activities"",""Harmonious living""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX"
"annual-scope-v1-en-primary-6-vocational-studies","en-primary-6","Vocational Studies","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minedub-en-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5849/03-program-level-three-2019.pdf"",""version"":""3d9828312e9e4832cfdf3beb5f79bd0b2fc0bd1a2722c2f0eb5853c6946994bc""}]","[""annual-gap-v1-en-primary-6-subject-5""]","[""Production"",""Home management"",""Collaboration""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX"
"annual-scope-v1-en-primary-6-arts","en-primary-6","Arts","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minedub-en-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5849/03-program-level-three-2019.pdf"",""version"":""3d9828312e9e4832cfdf3beb5f79bd0b2fc0bd1a2722c2f0eb5853c6946994bc""}]","[""annual-gap-v1-en-primary-6-subject-6""]","[""Visual arts"",""Performing arts""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX"
"annual-scope-v1-en-primary-6-physical-education-and-sports","en-primary-6","Physical Education and Sports","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minedub-en-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5849/03-program-level-three-2019.pdf"",""version"":""3d9828312e9e4832cfdf3beb5f79bd0b2fc0bd1a2722c2f0eb5853c6946994bc""}]","[""annual-gap-v1-en-primary-6-subject-7""]","[""Body awareness"",""Movement"",""Cooperation""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX"
"annual-scope-v1-en-primary-6-national-languages-and-cultures","en-primary-6","National Languages and Cultures","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minedub-en-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5849/03-program-level-three-2019.pdf"",""version"":""3d9828312e9e4832cfdf3beb5f79bd0b2fc0bd1a2722c2f0eb5853c6946994bc""}]","[""annual-gap-v1-en-primary-6-subject-8""]","[""Oral communication"",""Reading and writing"",""Songs and cultural scenes""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX"
"annual-scope-v1-en-primary-6-information-and-communication-technologies","en-primary-6","Information and Communication Technologies","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minedub-en-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5849/03-program-level-three-2019.pdf"",""version"":""3d9828312e9e4832cfdf3beb5f79bd0b2fc0bd1a2722c2f0eb5853c6946994bc""}]","[""annual-gap-v1-en-primary-6-subject-9""]","[""Equipment"",""Productivity tools"",""Safety"",""Computational thinking""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX"
"annual-scope-v1-fr-preschool-pre-langues-et-communication","fr-preschool-pre","Langues et communication","YEAR","PARTIAL","1","0","1","1","1","[{""id"":""minedub-fr-nursery"",""url"":""https://www.minedub.cm/download/350/archives/6165/programme-maternel-2019.pdf"",""version"":""4a7ab7a042860343b31a20ef2d4d70a0f2a5be3ddb865cc70a192cde863e7cab""}]","[""italo-early-v1-fr-preschool-pre-d1"",""annual-plan-v1-fr-preschool-pre-d1""]","[""Découvrir avec aide"",""Reprendre dans un autre contexte familier"",""Réinvestir et faire le bilan""]","Un point de départ par domaine et ses reprises ne couvrent pas encore tous les sous-domaines annuels. Compléter à partir des observations et des besoins ; aucun score de complétude MINEDUB.","LOCAL_VALIDATED_NO_OFFICIAL_LEVEL_EQUIVALENCE","ITALO_LOCAL_PROGRAM"
"annual-scope-v1-fr-preschool-pre-eveil-scientifique-et-technologique","fr-preschool-pre","Éveil scientifique et technologique","YEAR","PARTIAL","1","0","1","1","1","[{""id"":""minedub-fr-nursery"",""url"":""https://www.minedub.cm/download/350/archives/6165/programme-maternel-2019.pdf"",""version"":""4a7ab7a042860343b31a20ef2d4d70a0f2a5be3ddb865cc70a192cde863e7cab""}]","[""italo-early-v1-fr-preschool-pre-d2"",""annual-plan-v1-fr-preschool-pre-d2""]","[""Découvrir avec aide"",""Reprendre dans un autre contexte familier"",""Réinvestir et faire le bilan""]","Un point de départ par domaine et ses reprises ne couvrent pas encore tous les sous-domaines annuels. Compléter à partir des observations et des besoins ; aucun score de complétude MINEDUB.","LOCAL_VALIDATED_NO_OFFICIAL_LEVEL_EQUIVALENCE","ITALO_LOCAL_PROGRAM"
"annual-scope-v1-fr-preschool-pre-vie-courante","fr-preschool-pre","Vie courante","YEAR","PARTIAL","1","0","1","1","1","[{""id"":""minedub-fr-nursery"",""url"":""https://www.minedub.cm/download/350/archives/6165/programme-maternel-2019.pdf"",""version"":""4a7ab7a042860343b31a20ef2d4d70a0f2a5be3ddb865cc70a192cde863e7cab""}]","[""italo-early-v1-fr-preschool-pre-d3"",""annual-plan-v1-fr-preschool-pre-d3""]","[""Découvrir avec aide"",""Reprendre dans un autre contexte familier"",""Réinvestir et faire le bilan""]","Un point de départ par domaine et ses reprises ne couvrent pas encore tous les sous-domaines annuels. Compléter à partir des observations et des besoins ; aucun score de complétude MINEDUB.","LOCAL_VALIDATED_NO_OFFICIAL_LEVEL_EQUIVALENCE","ITALO_LOCAL_PROGRAM"
"annual-scope-v1-fr-preschool-pre-creation-artistique-et-activites-manuelles","fr-preschool-pre","Création artistique et activités manuelles","YEAR","PARTIAL","1","0","1","1","1","[{""id"":""minedub-fr-nursery"",""url"":""https://www.minedub.cm/download/350/archives/6165/programme-maternel-2019.pdf"",""version"":""4a7ab7a042860343b31a20ef2d4d70a0f2a5be3ddb865cc70a192cde863e7cab""}]","[""italo-early-v1-fr-preschool-pre-d4"",""annual-plan-v1-fr-preschool-pre-d4""]","[""Découvrir avec aide"",""Reprendre dans un autre contexte familier"",""Réinvestir et faire le bilan""]","Un point de départ par domaine et ses reprises ne couvrent pas encore tous les sous-domaines annuels. Compléter à partir des observations et des besoins ; aucun score de complétude MINEDUB.","LOCAL_VALIDATED_NO_OFFICIAL_LEVEL_EQUIVALENCE","ITALO_LOCAL_PROGRAM"
"annual-scope-v1-fr-preschool-pre-motricite-generale","fr-preschool-pre","Motricité générale","YEAR","PARTIAL","1","0","1","1","1","[{""id"":""minedub-fr-nursery"",""url"":""https://www.minedub.cm/download/350/archives/6165/programme-maternel-2019.pdf"",""version"":""4a7ab7a042860343b31a20ef2d4d70a0f2a5be3ddb865cc70a192cde863e7cab""}]","[""italo-early-v1-fr-preschool-pre-d5"",""annual-plan-v1-fr-preschool-pre-d5""]","[""Découvrir avec aide"",""Reprendre dans un autre contexte familier"",""Réinvestir et faire le bilan""]","Un point de départ par domaine et ses reprises ne couvrent pas encore tous les sous-domaines annuels. Compléter à partir des observations et des besoins ; aucun score de complétude MINEDUB.","LOCAL_VALIDATED_NO_OFFICIAL_LEVEL_EQUIVALENCE","ITALO_LOCAL_PROGRAM"
"annual-scope-v1-fr-preschool-ps-langues-et-communication","fr-preschool-ps","Langues et communication","YEAR","PARTIAL","1","0","1","1","1","[{""id"":""minedub-fr-nursery"",""url"":""https://www.minedub.cm/download/350/archives/6165/programme-maternel-2019.pdf"",""version"":""4a7ab7a042860343b31a20ef2d4d70a0f2a5be3ddb865cc70a192cde863e7cab""}]","[""italo-early-v1-fr-preschool-ps-d1"",""annual-plan-v1-fr-preschool-ps-d1""]","[""Découvrir avec aide"",""Reprendre dans un autre contexte familier"",""Réinvestir et faire le bilan""]","Un point de départ par domaine et ses reprises ne couvrent pas encore tous les sous-domaines annuels. Compléter à partir des observations et des besoins ; aucun score de complétude MINEDUB.","LOCAL_VALIDATED_NO_OFFICIAL_LEVEL_EQUIVALENCE","ITALO_LOCAL_PROGRAM"
"annual-scope-v1-fr-preschool-ps-eveil-scientifique-et-technologique","fr-preschool-ps","Éveil scientifique et technologique","YEAR","PARTIAL","1","0","1","1","1","[{""id"":""minedub-fr-nursery"",""url"":""https://www.minedub.cm/download/350/archives/6165/programme-maternel-2019.pdf"",""version"":""4a7ab7a042860343b31a20ef2d4d70a0f2a5be3ddb865cc70a192cde863e7cab""}]","[""italo-early-v1-fr-preschool-ps-d2"",""annual-plan-v1-fr-preschool-ps-d2""]","[""Découvrir avec aide"",""Reprendre dans un autre contexte familier"",""Réinvestir et faire le bilan""]","Un point de départ par domaine et ses reprises ne couvrent pas encore tous les sous-domaines annuels. Compléter à partir des observations et des besoins ; aucun score de complétude MINEDUB.","LOCAL_VALIDATED_NO_OFFICIAL_LEVEL_EQUIVALENCE","ITALO_LOCAL_PROGRAM"
"annual-scope-v1-fr-preschool-ps-vie-courante","fr-preschool-ps","Vie courante","YEAR","PARTIAL","1","0","1","1","1","[{""id"":""minedub-fr-nursery"",""url"":""https://www.minedub.cm/download/350/archives/6165/programme-maternel-2019.pdf"",""version"":""4a7ab7a042860343b31a20ef2d4d70a0f2a5be3ddb865cc70a192cde863e7cab""}]","[""italo-early-v1-fr-preschool-ps-d3"",""annual-plan-v1-fr-preschool-ps-d3""]","[""Découvrir avec aide"",""Reprendre dans un autre contexte familier"",""Réinvestir et faire le bilan""]","Un point de départ par domaine et ses reprises ne couvrent pas encore tous les sous-domaines annuels. Compléter à partir des observations et des besoins ; aucun score de complétude MINEDUB.","LOCAL_VALIDATED_NO_OFFICIAL_LEVEL_EQUIVALENCE","ITALO_LOCAL_PROGRAM"
"annual-scope-v1-fr-preschool-ps-creation-artistique-et-activites-manuelles","fr-preschool-ps","Création artistique et activités manuelles","YEAR","PARTIAL","1","0","1","1","1","[{""id"":""minedub-fr-nursery"",""url"":""https://www.minedub.cm/download/350/archives/6165/programme-maternel-2019.pdf"",""version"":""4a7ab7a042860343b31a20ef2d4d70a0f2a5be3ddb865cc70a192cde863e7cab""}]","[""italo-early-v1-fr-preschool-ps-d4"",""annual-plan-v1-fr-preschool-ps-d4""]","[""Découvrir avec aide"",""Reprendre dans un autre contexte familier"",""Réinvestir et faire le bilan""]","Un point de départ par domaine et ses reprises ne couvrent pas encore tous les sous-domaines annuels. Compléter à partir des observations et des besoins ; aucun score de complétude MINEDUB.","LOCAL_VALIDATED_NO_OFFICIAL_LEVEL_EQUIVALENCE","ITALO_LOCAL_PROGRAM"
"annual-scope-v1-fr-preschool-ps-motricite-generale","fr-preschool-ps","Motricité générale","YEAR","PARTIAL","1","0","1","1","1","[{""id"":""minedub-fr-nursery"",""url"":""https://www.minedub.cm/download/350/archives/6165/programme-maternel-2019.pdf"",""version"":""4a7ab7a042860343b31a20ef2d4d70a0f2a5be3ddb865cc70a192cde863e7cab""}]","[""italo-early-v1-fr-preschool-ps-d5"",""annual-plan-v1-fr-preschool-ps-d5""]","[""Découvrir avec aide"",""Reprendre dans un autre contexte familier"",""Réinvestir et faire le bilan""]","Un point de départ par domaine et ses reprises ne couvrent pas encore tous les sous-domaines annuels. Compléter à partir des observations et des besoins ; aucun score de complétude MINEDUB.","LOCAL_VALIDATED_NO_OFFICIAL_LEVEL_EQUIVALENCE","ITALO_LOCAL_PROGRAM"
"annual-scope-v1-fr-preschool-ms-langues-et-communication","fr-preschool-ms","Langues et communication","YEAR","PARTIAL","1","0","1","1","1","[{""id"":""minedub-fr-nursery"",""url"":""https://www.minedub.cm/download/350/archives/6165/programme-maternel-2019.pdf"",""version"":""4a7ab7a042860343b31a20ef2d4d70a0f2a5be3ddb865cc70a192cde863e7cab""}]","[""italo-early-v1-fr-preschool-ms-d1"",""annual-plan-v1-fr-preschool-ms-d1""]","[""Découvrir avec aide"",""Reprendre dans un autre contexte familier"",""Réinvestir et faire le bilan""]","Un point de départ par domaine et ses reprises ne couvrent pas encore tous les sous-domaines annuels. Compléter à partir des observations et des besoins ; aucun score de complétude MINEDUB.","LOCAL_VALIDATED_NO_OFFICIAL_LEVEL_EQUIVALENCE","ITALO_LOCAL_PROGRAM"
"annual-scope-v1-fr-preschool-ms-eveil-scientifique-et-technologique","fr-preschool-ms","Éveil scientifique et technologique","YEAR","PARTIAL","1","0","1","1","1","[{""id"":""minedub-fr-nursery"",""url"":""https://www.minedub.cm/download/350/archives/6165/programme-maternel-2019.pdf"",""version"":""4a7ab7a042860343b31a20ef2d4d70a0f2a5be3ddb865cc70a192cde863e7cab""}]","[""italo-early-v1-fr-preschool-ms-d2"",""annual-plan-v1-fr-preschool-ms-d2""]","[""Découvrir avec aide"",""Reprendre dans un autre contexte familier"",""Réinvestir et faire le bilan""]","Un point de départ par domaine et ses reprises ne couvrent pas encore tous les sous-domaines annuels. Compléter à partir des observations et des besoins ; aucun score de complétude MINEDUB.","LOCAL_VALIDATED_NO_OFFICIAL_LEVEL_EQUIVALENCE","ITALO_LOCAL_PROGRAM"
"annual-scope-v1-fr-preschool-ms-vie-courante","fr-preschool-ms","Vie courante","YEAR","PARTIAL","1","0","1","1","1","[{""id"":""minedub-fr-nursery"",""url"":""https://www.minedub.cm/download/350/archives/6165/programme-maternel-2019.pdf"",""version"":""4a7ab7a042860343b31a20ef2d4d70a0f2a5be3ddb865cc70a192cde863e7cab""}]","[""italo-early-v1-fr-preschool-ms-d3"",""annual-plan-v1-fr-preschool-ms-d3""]","[""Découvrir avec aide"",""Reprendre dans un autre contexte familier"",""Réinvestir et faire le bilan""]","Un point de départ par domaine et ses reprises ne couvrent pas encore tous les sous-domaines annuels. Compléter à partir des observations et des besoins ; aucun score de complétude MINEDUB.","LOCAL_VALIDATED_NO_OFFICIAL_LEVEL_EQUIVALENCE","ITALO_LOCAL_PROGRAM"
"annual-scope-v1-fr-preschool-ms-creation-artistique-et-activites-manuelles","fr-preschool-ms","Création artistique et activités manuelles","YEAR","PARTIAL","1","0","1","1","1","[{""id"":""minedub-fr-nursery"",""url"":""https://www.minedub.cm/download/350/archives/6165/programme-maternel-2019.pdf"",""version"":""4a7ab7a042860343b31a20ef2d4d70a0f2a5be3ddb865cc70a192cde863e7cab""}]","[""italo-early-v1-fr-preschool-ms-d4"",""annual-plan-v1-fr-preschool-ms-d4""]","[""Découvrir avec aide"",""Reprendre dans un autre contexte familier"",""Réinvestir et faire le bilan""]","Un point de départ par domaine et ses reprises ne couvrent pas encore tous les sous-domaines annuels. Compléter à partir des observations et des besoins ; aucun score de complétude MINEDUB.","LOCAL_VALIDATED_NO_OFFICIAL_LEVEL_EQUIVALENCE","ITALO_LOCAL_PROGRAM"
"annual-scope-v1-fr-preschool-ms-motricite-generale","fr-preschool-ms","Motricité générale","YEAR","PARTIAL","1","0","1","1","1","[{""id"":""minedub-fr-nursery"",""url"":""https://www.minedub.cm/download/350/archives/6165/programme-maternel-2019.pdf"",""version"":""4a7ab7a042860343b31a20ef2d4d70a0f2a5be3ddb865cc70a192cde863e7cab""}]","[""italo-early-v1-fr-preschool-ms-d5"",""annual-plan-v1-fr-preschool-ms-d5""]","[""Découvrir avec aide"",""Reprendre dans un autre contexte familier"",""Réinvestir et faire le bilan""]","Un point de départ par domaine et ses reprises ne couvrent pas encore tous les sous-domaines annuels. Compléter à partir des observations et des besoins ; aucun score de complétude MINEDUB.","LOCAL_VALIDATED_NO_OFFICIAL_LEVEL_EQUIVALENCE","ITALO_LOCAL_PROGRAM"
